PrecinctName,ReportingType,PrecinctID,Precincts,Registration,Ballots Cast,Turnout (%),Yes,No,Under Vote,Over Vote
Pct 7614,Election Day,7614,1,1177,275,23.36,184,66,25,0
Pct 7614,VBM,7614,1,1177,518,44.01,348,135,32,0
Pct 7615,Election Day,7615,1,1020,216,21.18,124,60,31,0
Pct 7615,VBM,7615,1,1020,312,30.59,183,96,29,0
Pct 7616,Election Day,7616,1,981,195,19.88,129,57,10,0
Pct 7616,VBM,7616,1,981,612,62.39,433,131,40,1
Pct 7617,Election Day,7617,1,898,151,16.82,82,40,26,1
Pct 7617,VBM,7617,1,898,365,40.65,207,103,49,0
Pct 7618,Election Day,7618,1,948,184,19.41,137,40,8,0
Pct 7618,VBM,7618,1,948,505,53.27,356,117,30,0
Pct 7619,Election Day,7619,1,1971,418,21.21,294,93,32,0
Pct 7619,VBM,7619,1,1971,1067,54.13,731,261,71,0
Pct 7621,Election Day,7621,1,1082,254,23.48,169,65,20,0
Pct 7621,VBM,7621,1,1082,546,50.46,351,149,40,0
Pct 7622,Election Day,7622,1,1007,181,17.97,111,44,28,0
Pct 7622,VBM,7622,1,1007,353,35.05,213,95,37,0
Pct 7623,Election Day,7623,1,839,171,20.38,113,45,15,0
Pct 7623,VBM,7623,1,839,296,35.28,179,85,23,0
Pct 7624,Election Day,7624,1,1074,212,19.74,130,51,29,0
Pct 7624,VBM,7624,1,1074,353,32.87,224,93,35,0
Pct 7625,Election Day,7625,1,896,87,9.71,43,32,12,0
Pct 7625,VBM,7625,1,896,530,59.15,245,203,73,0
Pct 7626,Election Day,7626,1,1177,291,24.72,184,89,18,0
Pct 7626,VBM,7626,1,1177,720,61.17,458,209,46,0
Pct 7627,Election Day,7627,1,1586,411,25.91,267,126,28,0
Pct 7627,VBM,7627,1,1586,915,57.69,573,248,68,0
Pct 7628,Election Day,7628,1,1006,255,25.35,169,68,17,0
Pct 7628,VBM,7628,1,1006,465,46.22,334,98,31,0
Pct 7629,Election Day,7629,1,837,212,25.33,156,35,21,0
Pct 7629,VBM,7629,1,837,365,43.61,270,64,23,1
Pct 7631,Election Day,7631,1,1143,313,27.38,198,90,25,0
Pct 7631,VBM,7631,1,1143,602,52.67,411,137,49,1
Pct 7632,Election Day,7632,1,727,190,26.13,129,50,12,0
Pct 7632,VBM,7632,1,727,342,47.04,241,81,15,0
Pct 7633,Election Day,7633,1,731,182,24.90,119,41,23,0
Pct 7633,VBM,7633,1,731,392,53.63,235,114,41,0
Pct 7634,Election Day,7634,1,1017,222,21.83,121,67,35,0
Pct 7634,VBM,7634,1,1017,484,47.59,288,145,47,0
Pct 7635,Election Day,7635,1,868,202,23.27,124,61,18,0
Pct 7635,VBM,7635,1,868,441,50.81,311,93,29,1
Pct 7636,Election Day,7636,1,993,282,28.40,202,62,20,0
Pct 7636,VBM,7636,1,993,502,50.55,332,131,33,0
Pct 7637,Election Day,7637,1,1361,370,27.19,230,108,34,0
Pct 7637,VBM,7637,1,1361,781,57.38,531,191,52,0
Pct 7638,Election Day,7638,1,1285,300,23.35,172,112,22,0
Pct 7638,VBM,7638,1,1285,835,64.98,490,260,69,0
Pct 7639,Election Day,7639,1,1011,267,26.41,168,85,17,0
Pct 7639,VBM,7639,1,1011,624,61.72,397,178,35,0
Pct 7641,Election Day,7641,1,977,224,22.93,152,68,8,0
Pct 7641,VBM,7641,1,977,571,58.44,355,166,37,0
Pct 7642,Election Day,7642,1,967,212,21.92,142,50,21,0
Pct 7642,VBM,7642,1,967,598,61.84,406,129,50,0
Pct 7643,Election Day,7643,1,959,203,21.17,123,52,30,0
Pct 7643,VBM,7643,1,959,555,57.87,297,198,56,0
Pct 7644,Election Day,7644,1,1111,322,28.98,211,82,29,0
Pct 7644,VBM,7644,1,1111,603,54.28,383,159,53,0
Pct 7645,Election Day,7645,1,669,142,21.23,93,39,12,0
Pct 7645,VBM,7645,1,669,445,66.52,275,133,29,0
Pct 7646,Election Day,7646,1,2163,586,27.09,404,146,42,0
Pct 7646,VBM,7646,1,2163,1307,60.43,944,264,74,0
Pct 7647,Election Day,7647,1,1028,260,25.29,155,89,30,0
Pct 7647,VBM,7647,1,1028,338,32.88,202,97,21,0
Pct 7648 MB,Election Day,7648,1,4,0,0.00,0,0,1,0
Pct 7648 MB,VBM,7648,1,4,3,75.00,2,0,1,0
Pct 7701,Election Day,7701,1,1049,354,33.75,252,80,25,0
Pct 7701,VBM,7701,1,1049,560,53.38,366,131,47,0
Pct 7702,Election Day,7702,1,775,192,24.77,117,69,9,0
Pct 7702,VBM,7702,1,775,471,60.77,285,143,38,0
Pct 7703 MB,Election Day,7703,1,178,0,0.00,0,0,0,0
Pct 7703 MB,VBM,7703,1,178,100,56.18,54,23,19,0
Pct 7704,Election Day,7704,1,1006,302,30.02,183,108,12,0
Pct 7704,VBM,7704,1,1006,579,57.55,335,197,39,0
Pct 7705,Election Day,7705,1,554,186,33.57,116,60,12,0
Pct 7705,VBM,7705,1,554,309,55.78,179,107,17,0
Pct 7706,Election Day,7706,1,853,282,33.06,183,80,19,0
Pct 7706,VBM,7706,1,853,491,57.56,321,141,28,1
Pct 7707,Election Day,7707,1,854,285,33.37,180,85,20,0
Pct 7707,VBM,7707,1,854,499,58.43,324,141,24,0
Pct 7708,Election Day,7708,1,894,231,25.84,161,56,14,0
Pct 7708,VBM,7708,1,894,552,61.74,364,141,35,0
Pct 7709,Election Day,7709,1,390,120,30.77,85,24,11,0
Pct 7709,VBM,7709,1,390,234,60.00,165,59,7,0
Pct 7711,Election Day,7711,1,789,223,28.26,165,53,11,0
Pct 7711,VBM,7711,1,789,462,58.56,316,105,29,0
Pct 7712,Election Day,7712,1,577,180,31.20,135,41,9,0
Pct 7712,VBM,7712,1,577,338,58.58,231,67,30,0
Pct 7801,Election Day,7801,1,975,309,31.69,240,52,17,0
Pct 7801,VBM,7801,1,975,655,67.18,519,106,23,1
Pct 7802,Election Day,7802,1,760,261,34.34,202,41,17,1
Pct 7802,VBM,7802,1,760,462,60.79,364,63,29,0
Pct 7803,Election Day,7803,1,827,200,24.18,167,25,8,0
Pct 7803,VBM,7803,1,827,574,69.41,434,106,26,1
Pct 7804,Election Day,7804,1,932,310,33.26,245,48,17,0
Pct 7804,VBM,7804,1,932,566,60.73,440,89,31,1
Pct 7805,Election Day,7805,1,852,260,30.52,204,40,16,0
Pct 7805,VBM,7805,1,852,501,58.80,407,76,15,0
Pct 7806,Election Day,7806,1,746,251,33.65,199,40,12,0
Pct 7806,VBM,7806,1,746,412,55.23,346,41,21,0
Pct 7807,Election Day,7807,1,774,293,37.86,242,42,9,0
Pct 7807,VBM,7807,1,774,378,48.84,312,42,21,0
Pct 7808,Election Day,7808,1,702,218,31.05,172,32,14,0
Pct 7808,VBM,7808,1,702,360,51.28,294,46,17,0
Pct 7809,Election Day,7809,1,1234,401,32.50,298,70,32,0
Pct 7809,VBM,7809,1,1234,690,55.92,511,127,43,0
Pct 7811,Election Day,7811,1,806,268,33.25,203,51,13,0
Pct 7811,VBM,7811,1,806,428,53.10,328,72,23,0
Pct 7812,Election Day,7812,1,892,275,30.83,202,58,16,0
Pct 7812,VBM,7812,1,892,477,53.48,356,91,24,0
Pct 7813,Election Day,7813,1,1061,362,34.12,288,54,20,0
Pct 7813,VBM,7813,1,1061,581,54.76,474,67,29,0
Pct 7814,Election Day,7814,1,919,298,32.43,211,66,21,0
Pct 7814,VBM,7814,1,919,369,40.15,237,101,22,1
Pct 7815,Election Day,7815,1,967,296,30.61,227,53,15,0
Pct 7815,VBM,7815,1,967,583,60.29,472,77,30,0
Pct 7816,Election Day,7816,1,896,268,29.91,200,55,10,0
Pct 7816,VBM,7816,1,896,555,61.94,452,85,17,0
Pct 7817,Election Day,7817,1,804,285,35.45,246,25,14,0
Pct 7817,VBM,7817,1,804,426,52.99,353,51,19,0
Pct 7818,Election Day,7818,1,889,271,30.48,213,46,12,0
Pct 7818,VBM,7818,1,889,516,58.04,416,75,21,0
Pct 7819,Election Day,7819,1,809,249,30.78,192,42,13,2
Pct 7819,VBM,7819,1,809,433,53.52,331,71,26,0
Pct 7821,Election Day,7821,1,998,286,28.66,229,50,7,0
Pct 7821,VBM,7821,1,998,630,63.13,488,117,20,0
Pct 7822,Election Day,7822,1,951,318,33.44,249,56,12,1
Pct 7822,VBM,7822,1,951,458,48.16,353,76,27,0
Pct 7823,Election Day,7823,1,928,294,31.68,248,40,6,0
Pct 7823,VBM,7823,1,928,512,55.17,393,90,25,0
Pct 7824,Election Day,7824,1,794,254,31.99,196,41,15,0
Pct 7824,VBM,7824,1,794,411,51.76,327,61,18,0
Pct 7825,Election Day,7825,1,578,216,37.37,173,36,7,0
Pct 7825,VBM,7825,1,578,305,52.77,257,34,12,1
Pct 7826,Election Day,7826,1,709,259,36.53,209,35,15,0
Pct 7826,VBM,7826,1,709,374,52.75,303,52,15,0
Pct 7827,Election Day,7827,1,931,313,33.62,243,51,19,0
Pct 7827,VBM,7827,1,931,445,47.80,346,64,27,0
Pct 7828,Election Day,7828,1,1053,311,29.53,222,75,15,0
Pct 7828,VBM,7828,1,1053,613,58.21,444,128,36,0
Pct 7829,Election Day,7829,1,904,269,29.76,205,55,9,0
Pct 7829,VBM,7829,1,904,572,63.27,442,102,25,0
Pct 7831,Election Day,7831,1,906,272,30.02,225,40,7,0
Pct 7831,VBM,7831,1,906,531,58.61,425,80,23,0
Pct 7832,Election Day,7832,1,824,247,29.98,196,44,7,0
Pct 7832,VBM,7832,1,824,512,62.14,404,81,23,0
Pct 7833,Election Day,7833,1,785,251,31.97,210,30,11,0
Pct 7833,VBM,7833,1,785,459,58.47,371,57,24,1
Pct 7834,Election Day,7834,1,901,321,35.63,245,58,18,0
Pct 7834,VBM,7834,1,901,454,50.39,365,57,24,0
Pct 7835,Election Day,7835,1,863,249,28.85,174,64,11,0
Pct 7835,VBM,7835,1,863,536,62.11,365,143,19,0
Pct 7836,Election Day,7836,1,990,290,29.29,220,59,11,0
Pct 7836,VBM,7836,1,990,613,61.92,403,169,36,1
Pct 7837,Election Day,7837,1,934,305,32.66,246,45,14,0
Pct 7837,VBM,7837,1,934,535,57.28,398,85,44,0
Pct 7838,Election Day,7838,1,933,250,26.80,191,48,11,0
Pct 7838,VBM,7838,1,933,589,63.13,470,96,24,0
Pct 7839,Election Day,7839,1,869,229,26.35,180,41,8,0
Pct 7839,VBM,7839,1,869,556,63.98,407,110,27,0
Pct 7841,Election Day,7841,1,947,309,32.63,256,35,18,0
Pct 7841,VBM,7841,1,947,530,55.97,439,53,28,0
Pct 7842,Election Day,7842,1,960,356,37.08,296,47,11,0
Pct 7842,VBM,7842,1,960,508,52.92,416,64,21,0
Pct 7843,Election Day,7843,1,802,272,33.92,236,25,11,1
Pct 7843,VBM,7843,1,802,407,50.75,328,63,12,0
Pct 7844,Election Day,7844,1,682,246,36.07,186,49,11,0
Pct 7844,VBM,7844,1,682,348,51.03,268,66,12,0
Pct 7845,Election Day,7845,1,869,288,33.14,230,43,15,0
Pct 7845,VBM,7845,1,869,495,56.96,385,80,27,0
Pct 7846,Election Day,7846,1,925,272,29.41,206,50,15,0
Pct 7846,VBM,7846,1,925,542,58.59,424,94,16,0
Pct 7847,Election Day,7847,1,960,284,29.58,229,39,16,0
Pct 7847,VBM,7847,1,960,559,58.23,434,98,22,1
Pct 7848,Election Day,7848,1,905,304,33.59,238,50,16,0
Pct 7848,VBM,7848,1,905,514,56.80,426,66,18,0
Pct 7849,Election Day,7849,1,967,318,32.89,262,49,7,0
Pct 7849,VBM,7849,1,967,546,56.46,441,82,22,0
Pct 7851,Election Day,7851,1,528,168,31.82,95,57,16,0
Pct 7851,VBM,7851,1,528,304,57.58,189,93,19,0
Pct 7852,Election Day,7852,1,644,179,27.80,109,59,10,0
Pct 7852,VBM,7852,1,644,405,62.89,283,98,20,0
Pct 7853,Election Day,7853,1,896,252,28.12,170,63,17,2
Pct 7853,VBM,7853,1,896,518,57.81,369,125,17,0
Pct 7854,Election Day,7854,1,933,302,32.37,231,50,22,0
Pct 7854,VBM,7854,1,933,523,56.06,411,79,27,0
Pct 7855,Election Day,7855,1,968,326,33.68,259,47,20,0
Pct 7855,VBM,7855,1,968,544,56.20,413,94,31,0
Pct 7856,Election Day,7856,1,849,289,34.04,232,42,15,0
Pct 7856,VBM,7856,1,849,480,56.54,372,75,22,0
Pct 7857,Election Day,7857,1,963,323,33.54,271,40,11,0
Pct 7857,VBM,7857,1,963,531,55.14,417,89,18,0
Pct 7858,Election Day,7858,1,791,275,34.77,201,60,15,0
Pct 7858,VBM,7858,1,791,399,50.44,308,66,20,0
Pct 7859,Election Day,7859,1,915,273,29.84,213,51,9,0
Pct 7859,VBM,7859,1,915,561,61.31,433,99,29,0
Pct 7861,Election Day,7861,1,881,268,30.42,217,40,11,0
Pct 7861,VBM,7861,1,881,508,57.66,389,82,20,0
Pct 7862,Election Day,7862,1,923,318,34.45,258,48,12,0
Pct 7862,VBM,7862,1,923,497,53.85,389,81,21,0
Pct 7863,Election Day,7863,1,939,348,37.06,272,58,18,0
Pct 7863,VBM,7863,1,939,471,50.16,362,80,22,0
Pct 7864,Election Day,7864,1,815,276,33.87,208,56,12,0
Pct 7864,VBM,7864,1,815,427,52.39,346,59,23,0
Pct 7865,Election Day,7865,1,853,274,32.12,209,47,17,0
Pct 7865,VBM,7865,1,853,480,56.27,360,80,32,0
Pct 7866,Election Day,7866,1,831,239,28.76,149,76,15,0
Pct 7866,VBM,7866,1,831,507,61.01,304,161,36,0
Pct 7867,Election Day,7867,1,946,308,32.56,221,65,22,0
Pct 7867,VBM,7867,1,946,514,54.33,413,79,20,0
Pct 7868,Election Day,7868,1,901,292,32.41,203,75,9,0
Pct 7868,VBM,7868,1,901,472,52.39,338,103,27,0
Pct 7869,Election Day,7869,1,874,304,34.78,232,59,13,0
Pct 7869,VBM,7869,1,874,485,55.49,359,98,25,0
Pct 7871,Election Day,7871,1,909,274,30.14,204,46,24,0
Pct 7871,VBM,7871,1,909,530,58.31,400,94,32,0
Pct 7872,Election Day,7872,1,902,313,34.70,246,53,13,0
Pct 7872,VBM,7872,1,902,506,56.10,382,97,26,1
Pct 7873,Election Day,7873,1,874,278,31.81,229,39,10,0
Pct 7873,VBM,7873,1,874,510,58.35,409,80,17,0
Pct 7874,Election Day,7874,1,482,167,34.65,115,42,10,0
Pct 7874,VBM,7874,1,482,241,50.00,175,48,18,0
Pct 7875,Election Day,7875,1,628,198,31.53,137,42,18,0
Pct 7875,VBM,7875,1,628,327,52.07,222,84,18,0
Pct 7901,Election Day,7901,1,1286,375,29.16,262,83,31,0
Pct 7901,VBM,7901,1,1286,577,44.87,444,86,43,0
Pct 7902,Election Day,7902,1,1064,327,30.73,248,63,14,0
Pct 7902,VBM,7902,1,1064,515,48.40,371,98,38,0
Pct 7903,Election Day,7903,1,929,242,26.05,180,45,18,0
Pct 7903,VBM,7903,1,929,410,44.13,297,76,29,0
Pct 7904,Election Day,7904,1,926,231,24.95,175,46,10,0
Pct 7904,VBM,7904,1,926,463,50.00,337,89,28,2
Pct 7905,Election Day,7905,1,851,299,35.14,237,51,10,0
Pct 7905,VBM,7905,1,851,419,49.24,303,93,19,0
Pct 7906,Election Day,7906,1,854,275,32.20,221,41,13,0
Pct 7906,VBM,7906,1,854,378,44.26,305,55,16,0
Pct 7907,Election Day,7907,1,991,346,34.91,263,62,23,0
Pct 7907,VBM,7907,1,991,488,49.24,381,71,27,1
Pct 7908,Election Day,7908,1,1008,310,30.75,236,53,22,0
Pct 7908,VBM,7908,1,1008,562,55.75,411,87,60,0
Pct 7909,Election Day,7909,1,787,280,35.58,233,37,10,0
Pct 7909,VBM,7909,1,787,364,46.25,293,40,29,0
Pct 7911,Election Day,7911,1,907,304,33.52,234,49,21,0
Pct 7911,VBM,7911,1,907,430,47.41,322,84,23,0
Pct 7912,Election Day,7912,1,1090,348,31.93,268,58,21,0
Pct 7912,VBM,7912,1,1090,526,48.26,402,73,42,0
Pct 7913,Election Day,7913,1,964,376,39.00,300,54,22,0
Pct 7913,VBM,7913,1,964,424,43.98,316,83,20,0
Pct 7914,Election Day,7914,1,895,315,35.20,253,44,18,0
Pct 7914,VBM,7914,1,895,437,48.83,344,57,32,0
Pct 7915,Election Day,7915,1,892,329,36.88,242,73,13,0
Pct 7915,VBM,7915,1,892,387,43.39,288,68,25,0
Pct 7916,Election Day,7916,1,953,307,32.21,254,40,12,0
Pct 7916,VBM,7916,1,953,461,48.37,373,64,23,0
Pct 7917,Election Day,7917,1,1073,389,36.25,294,77,16,0
Pct 7917,VBM,7917,1,1073,479,44.64,370,82,22,0
Pct 7918,Election Day,7918,1,860,304,35.35,241,45,15,1
Pct 7918,VBM,7918,1,860,393,45.70,330,48,14,0
Pct 7919,Election Day,7919,1,928,361,38.90,291,45,27,0
Pct 7919,VBM,7919,1,928,406,43.75,312,70,21,0
Pct 7921,Election Day,7921,1,970,293,30.21,215,60,18,0
Pct 7921,VBM,7921,1,970,401,41.34,268,108,22,0
Pct 7922,Election Day,7922,1,884,306,34.62,241,49,16,0
Pct 7922,VBM,7922,1,884,399,45.14,309,60,22,0
Pct 7923,Election Day,7923,1,930,335,36.02,254,61,19,0
Pct 7923,VBM,7923,1,930,354,38.06,282,57,15,0
Pct 7924,Election Day,7924,1,883,280,31.71,206,49,25,0
Pct 7924,VBM,7924,1,883,416,47.11,297,94,21,2
Pct 7925,Election Day,7925,1,591,196,33.16,148,38,10,0
Pct 7925,VBM,7925,1,591,287,48.56,221,42,20,0
Pct 7926,Election Day,7926,1,820,259,31.59,214,38,7,0
Pct 7926,VBM,7926,1,820,436,53.17,343,55,29,0
Pct 7927,Election Day,7927,1,782,283,36.19,241,33,9,0
Pct 7927,VBM,7927,1,782,405,51.79,332,54,15,0
Pct 7928,Election Day,7928,1,976,323,33.09,263,46,12,0
Pct 7928,VBM,7928,1,976,526,53.89,420,76,24,0
Pct 7929,Election Day,7929,1,871,290,33.30,233,48,9,0
Pct 7929,VBM,7929,1,871,490,56.26,402,59,25,0
Pct 7931,Election Day,7931,1,765,252,32.94,202,35,15,0
Pct 7931,VBM,7931,1,765,435,56.86,355,61,11,0
Pct 7932,Election Day,7932,1,557,173,31.06,135,31,8,0
Pct 7932,VBM,7932,1,557,309,55.48,240,67,13,0
Pct 7933 MB,Election Day,7933,1,8,0,0.00,0,0,0,0
Pct 7933 MB,VBM,7933,1,8,7,87.50,3,3,1,0
Pct 7934,Election Day,7934,1,888,289,32.55,246,36,6,0
Pct 7934,VBM,7934,1,888,483,54.39,379,77,22,0
Pct 7935,Election Day,7935,1,949,341,35.93,282,49,11,0
Pct 7935,VBM,7935,1,949,510,53.74,420,62,25,0
Pct 7936,Election Day,7936,1,876,325,37.10,268,48,5,0
Pct 7936,VBM,7936,1,876,439,50.11,344,72,18,0
Pct 7937,Election Day,7937,1,909,325,35.75,264,37,23,0
Pct 7937,VBM,7937,1,909,455,50.06,359,73,17,0
Pct 7938,Election Day,7938,1,808,295,36.51,224,54,14,0
Pct 7938,VBM,7938,1,808,341,42.20,252,69,18,0
Pct 7939,Election Day,7939,1,674,262,38.87,213,40,9,0
Pct 7939,VBM,7939,1,674,331,49.11,263,43,18,0
Pct 7941,Election Day,7941,1,790,261,33.04,196,49,15,0
Pct 7941,VBM,7941,1,790,394,49.87,299,54,39,0
Pct 7942,Election Day,7942,1,950,299,31.47,226,52,20,0
Pct 7942,VBM,7942,1,950,470,49.47,332,100,27,0
Pct 7943,Election Day,7943,1,938,310,33.05,211,80,21,0
Pct 7943,VBM,7943,1,938,470,50.11,319,110,39,0
Pct 7944,Election Day,7944,1,830,305,36.75,240,54,11,0
Pct 7944,VBM,7944,1,830,387,46.63,284,76,24,0
Pct 7945,Election Day,7945,1,926,208,22.46,136,56,16,0
Pct 7945,VBM,7945,1,926,455,49.14,323,88,38,0
Pct 7946,Election Day,7946,1,976,225,23.05,139,68,18,0
Pct 7946,VBM,7946,1,976,491,50.31,241,207,37,0
Pct 7947,Election Day,7947,1,964,257,26.66,146,92,21,0
Pct 7947,VBM,7947,1,964,460,47.72,220,193,39,0
Pct 7948,Election Day,7948,1,933,270,28.94,160,85,21,0
Pct 7948,VBM,7948,1,933,451,48.34,240,169,35,0
Pct 7949,Election Day,7949,1,594,142,23.91,67,57,17,0
Pct 7949,VBM,7949,1,594,291,48.99,114,145,29,0
Pct 7951,Election Day,7951,1,841,189,22.47,96,75,18,0
Pct 7951,VBM,7951,1,841,456,54.22,205,202,47,1
Pct 7952,Election Day,7952,1,865,221,25.55,124,84,12,0
Pct 7952,VBM,7952,1,865,430,49.71,223,173,27,1
Pct 7953,Election Day,7953,1,853,216,25.32,129,74,14,0
Pct 7953,VBM,7953,1,853,461,54.04,223,200,40,0
Pct 7954 MB,Election Day,7954,1,0,0,0.00,0,0,0,0
Pct 7954 MB,VBM,7954,1,0,0,0.00,0,0,0,0
Pct 7955,Election Day,7955,1,899,218,24.25,132,64,22,0
Pct 7955,VBM,7955,1,899,466,51.84,222,186,49,0
Pct 7956,Election Day,7956,1,779,199,25.55,95,71,31,0
Pct 7956,VBM,7956,1,779,380,48.78,178,156,44,0
Pct 7957,Election Day,7957,1,664,188,28.31,117,60,10,0
Pct 7957,VBM,7957,1,664,336,50.60,206,104,24,0
Pct 7958 MB,Election Day,7958,1,291,8,2.75,3,5,0,0
Pct 7958 MB,VBM,7958,1,291,191,65.64,98,72,19,0
Pct 9001 MB,Election Day,9001,1,269,11,4.09,5,4,2,0
Pct 9001 MB,VBM,9001,1,269,186,69.14,112,65,9,0
Pct 9101,Election Day,9101,1,899,296,32.93,183,90,23,0
Pct 9101,VBM,9101,1,899,444,49.39,239,160,36,0
Pct 9102,Election Day,9102,1,989,313,31.65,174,110,29,0
Pct 9102,VBM,9102,1,989,504,50.96,288,162,45,0
Pct 9103,Election Day,9103,1,971,317,32.65,187,101,29,0
Pct 9103,VBM,9103,1,971,469,48.30,260,161,40,0
Pct 9104,Election Day,9104,1,1004,273,27.19,174,75,24,0
Pct 9104,VBM,9104,1,1004,522,51.99,287,186,39,0
Pct 9105,Election Day,9105,1,975,316,32.41,198,99,19,1
Pct 9105,VBM,9105,1,975,501,51.38,292,158,46,0
Pct 9106,Election Day,9106,1,938,307,32.73,208,77,21,0
Pct 9106,VBM,9106,1,938,512,54.58,324,141,35,0
Pct 9107,Election Day,9107,1,859,290,33.76,174,89,26,1
Pct 9107,VBM,9107,1,859,389,45.29,224,121,32,0
Pct 9108,Election Day,9108,1,815,294,36.07,183,87,24,0
Pct 9108,VBM,9108,1,815,397,48.71,247,103,41,0
Pct 9109,Election Day,9109,1,875,311,35.54,213,73,26,0
Pct 9109,VBM,9109,1,875,438,50.06,286,121,22,0
Pct 9111,Election Day,9111,1,785,278,35.41,174,75,30,0
Pct 9111,VBM,9111,1,785,359,45.73,229,97,26,0
Pct 9112,Election Day,9112,1,975,294,30.15,193,80,21,0
Pct 9112,VBM,9112,1,975,510,52.31,347,128,28,1
Pct 9113,Election Day,9113,1,1008,331,32.84,213,95,23,0
Pct 9113,VBM,9113,1,1008,522,51.79,369,111,33,0
Pct 9114,Election Day,9114,1,913,308,33.73,202,69,38,0
Pct 9114,VBM,9114,1,913,441,48.30,270,120,45,1
Pct 9115,Election Day,9115,1,948,293,30.91,197,72,24,0
Pct 9115,VBM,9115,1,948,468,49.37,296,124,39,0
Pct 9116,Election Day,9116,1,986,326,33.06,224,82,19,0
Pct 9116,VBM,9116,1,986,485,49.19,328,117,30,0
Pct 9117,Election Day,9117,1,785,232,29.55,152,64,16,0
Pct 9117,VBM,9117,1,785,438,55.80,269,125,41,0
Pct 9118,Election Day,9118,1,987,295,29.89,174,97,25,0
Pct 9118,VBM,9118,1,987,485,49.14,231,189,59,1
Pct 9119,Election Day,9119,1,911,275,30.19,174,74,27,0
Pct 9119,VBM,9119,1,911,469,51.48,254,179,32,0
Pct 9121,Election Day,9121,1,950,314,33.05,190,103,21,0
Pct 9121,VBM,9121,1,950,444,46.74,248,157,29,1
Pct 9122,Election Day,9122,1,976,262,26.84,155,82,25,0
Pct 9122,VBM,9122,1,976,507,51.95,274,172,57,0
Pct 9123,Election Day,9123,1,902,290,32.15,182,88,21,0
Pct 9123,VBM,9123,1,902,450,49.89,260,131,54,0
Pct 9124,Election Day,9124,1,940,263,27.98,170,65,29,0
Pct 9124,VBM,9124,1,940,467,49.68,271,143,44,0
Pct 9125,Election Day,9125,1,911,263,28.87,163,72,28,0
Pct 9125,VBM,9125,1,911,477,52.36,275,153,39,1
Pct 9126,Election Day,9126,1,978,283,28.94,174,78,29,0
Pct 9126,VBM,9126,1,978,537,54.91,281,213,42,0
Pct 9127,Election Day,9127,1,985,347,35.23,235,85,28,0
Pct 9127,VBM,9127,1,985,472,47.92,267,151,47,0
Pct 9128,Election Day,9128,1,859,282,32.83,193,67,23,0
Pct 9128,VBM,9128,1,859,445,51.80,249,154,35,0
Pct 9129,Election Day,9129,1,772,259,33.55,178,69,12,0
Pct 9129,VBM,9129,1,772,362,46.89,214,111,30,0
Pct 9131,Election Day,9131,1,806,250,31.02,181,52,17,0
Pct 9131,VBM,9131,1,806,411,50.99,244,135,27,0
Pct 9132,Election Day,9132,1,898,297,33.07,213,60,24,0
Pct 9132,VBM,9132,1,898,404,44.99,263,100,39,0
Pct 9133,Election Day,9133,1,1083,299,27.61,200,77,22,0
Pct 9133,VBM,9133,1,1083,589,54.39,369,162,53,1
Pct 9134,Election Day,9134,1,937,248,26.47,156,65,27,0
Pct 9134,VBM,9134,1,937,519,55.39,321,151,38,0
Pct 9135,Election Day,9135,1,831,242,29.12,159,60,23,0
Pct 9135,VBM,9135,1,831,410,49.34,238,130,35,0
Pct 9136,Election Day,9136,1,952,313,32.88,209,80,24,0
Pct 9136,VBM,9136,1,952,475,49.89,299,129,41,0
Pct 9137,Election Day,9137,1,977,287,29.38,166,90,30,0
Pct 9137,VBM,9137,1,977,498,50.97,278,168,41,0
Pct 9138,Election Day,9138,1,930,264,28.39,144,99,20,0
Pct 9138,VBM,9138,1,930,507,54.52,287,169,46,0
Pct 9139,Election Day,9139,1,1004,298,29.68,168,105,24,0
Pct 9139,VBM,9139,1,1004,533,53.09,288,193,43,0
Pct 9141,Election Day,9141,1,963,296,30.74,175,95,26,0
Pct 9141,VBM,9141,1,963,498,51.71,287,168,37,0
Pct 9142,Election Day,9142,1,1003,327,32.60,243,66,18,0
Pct 9142,VBM,9142,1,1003,516,51.45,308,152,45,0
Pct 9143,Election Day,9143,1,921,290,31.49,174,90,26,0
Pct 9143,VBM,9143,1,921,457,49.62,255,141,52,0
Pct 9144,Election Day,9144,1,983,341,34.69,226,95,19,0
Pct 9144,VBM,9144,1,983,491,49.95,290,155,39,0
Pct 9145,Election Day,9145,1,889,297,33.41,200,74,23,0
Pct 9145,VBM,9145,1,889,456,51.29,311,111,27,0
Pct 9146,Election Day,9146,1,929,359,38.64,244,93,22,0
Pct 9146,VBM,9146,1,929,440,47.36,291,103,41,0
Pct 9147,Election Day,9147,1,983,302,30.72,206,77,18,0
Pct 9147,VBM,9147,1,983,516,52.49,358,120,33,0
Pct 9148,Election Day,9148,1,1007,340,33.76,241,83,14,0
Pct 9148,VBM,9148,1,1007,529,52.53,345,136,42,0
Pct 9149,Election Day,9149,1,976,320,32.79,228,66,26,0
Pct 9149,VBM,9149,1,976,522,53.48,343,127,46,0
Pct 9151,Election Day,9151,1,858,288,33.57,199,63,26,0
Pct 9151,VBM,9151,1,858,416,48.48,271,106,29,0
Pct 9152,Election Day,9152,1,842,291,34.56,196,65,30,0
Pct 9152,VBM,9152,1,842,345,40.97,246,63,29,0
Pct 9201,Election Day,9201,1,1047,404,38.59,294,91,20,0
