PrecinctName,ReportingType,PrecinctID,Precincts,Registration,Ballots Cast,Turnout (%),Yes,No,Under Vote,Over Vote
Pct 9433,VBM,9433,1,973,503,51.70,180,259,59,0
Pct 9434,Election Day,9434,1,997,302,30.29,97,165,37,1
Pct 9434,VBM,9434,1,997,501,50.25,179,263,55,0
Pct 9435,Election Day,9435,1,969,276,28.48,84,147,45,0
Pct 9435,VBM,9435,1,969,489,50.46,166,252,61,0
Pct 9436,Election Day,9436,1,994,263,26.46,78,127,59,0
Pct 9436,VBM,9436,1,994,520,52.31,187,254,69,0
Pct 9437,Election Day,9437,1,954,281,29.45,96,138,47,0
Pct 9437,VBM,9437,1,954,432,45.28,162,199,60,1
Pct 9438,Election Day,9438,1,1000,242,24.20,69,129,44,0
Pct 9438,VBM,9438,1,1000,549,54.90,193,279,71,0
Pct 9439,Election Day,9439,1,903,222,24.58,71,108,43,0
Pct 9439,VBM,9439,1,903,468,51.83,158,229,78,0
Pct 9441,Election Day,9441,1,1004,283,28.19,82,169,30,1
Pct 9441,VBM,9441,1,1004,517,51.49,165,299,46,1
Pct 9442,Election Day,9442,1,1027,334,32.52,90,187,58,0
Pct 9442,VBM,9442,1,1027,475,46.25,181,223,63,0
Pct 9443,Election Day,9443,1,937,286,30.52,84,157,44,1
Pct 9443,VBM,9443,1,937,462,49.31,170,233,52,1
Pct 9444,Election Day,9444,1,955,253,26.49,89,115,49,0
Pct 9444,VBM,9444,1,955,467,48.90,169,208,79,1
Pct 9445,Election Day,9445,1,993,270,27.19,79,158,34,0
Pct 9445,VBM,9445,1,993,481,48.44,161,252,56,0
Pct 9446,Election Day,9446,1,1084,305,28.14,96,160,48,0
Pct 9446,VBM,9446,1,1084,607,56.00,244,282,73,0
Pct 9447,Election Day,9447,1,954,268,28.09,58,166,43,0
Pct 9447,VBM,9447,1,954,493,51.68,139,283,64,0
Pct 9448,Election Day,9448,1,950,269,28.32,82,143,44,0
Pct 9448,VBM,9448,1,950,459,48.32,155,228,65,2
Pct 9449,Election Day,9449,1,820,178,21.71,58,92,27,0
Pct 9449,VBM,9449,1,820,461,56.22,210,181,65,1
Pct 9451,Election Day,9451,1,438,123,28.08,45,64,13,1
Pct 9451,VBM,9451,1,438,247,56.39,81,131,31,0
Pct 9452,Election Day,9452,1,829,289,34.86,107,146,36,0
Pct 9452,VBM,9452,1,829,412,49.70,153,194,56,0
Pct 9453,Election Day,9453,1,502,147,29.28,50,80,16,0
Pct 9453,VBM,9453,1,502,268,53.39,93,128,42,0
Pct 9501 MB,Election Day,9501,1,153,6,3.92,0,2,4,0
Pct 9501 MB,VBM,9501,1,153,125,81.70,33,74,14,0
Pct 9502 MB,Election Day,9502,1,233,5,2.15,1,2,2,0
Pct 9502 MB,VBM,9502,1,233,204,87.55,53,125,23,1
Pct 9503/9504,Election Day,9503,1,822,277,33.70,75,143,52,1
Pct 9503/9504,VBM,9503,1,822,397,48.30,118,223,47,0
Pct 9505,Election Day,9505,1,804,226,28.11,57,135,34,0
Pct 9505,VBM,9505,1,804,391,48.63,114,234,40,1
Pct 9506,Election Day,9506,1,810,266,32.84,76,168,22,0
Pct 9506,VBM,9506,1,810,336,41.48,87,218,28,1
Pct 9507,Election Day,9507,1,783,248,31.67,62,160,26,0
Pct 9507,VBM,9507,1,783,390,49.81,66,275,44,0
Pct 9508,Election Day,9508,1,862,304,35.27,55,215,34,0
Pct 9508,VBM,9508,1,862,416,48.26,94,278,38,0
Pct 9509,Election Day,9509,1,758,237,31.27,39,164,29,0
Pct 9509,VBM,9509,1,758,424,55.94,77,296,47,0
Pct 9511,Election Day,9511,1,630,236,37.46,45,161,29,0
Pct 9511,VBM,9511,1,630,293,46.51,66,183,36,1
Pct 9512,Election Day,9512,1,848,279,32.90,56,192,30,0
Pct 9512,VBM,9512,1,848,430,50.71,87,298,40,0
Pct 9513,Election Day,9513,1,952,319,33.51,67,213,38,0
