PrecinctName,ReportingType,PrecinctID,Precincts,Registration,Ballots Cast,Turnout (%),Yes,No,Under Vote,Over Vote
Pct 7609,VBM,7609,1,1051,398,37.87,241,98,53,0
Pct 7611,Election Day,7611,1,898,155,17.26,84,45,26,0
Pct 7611,VBM,7611,1,898,324,36.08,183,93,45,0
Pct 7612,Election Day,7612,1,668,120,17.96,80,29,9,0
Pct 7612,VBM,7612,1,668,298,44.61,199,73,23,0
Pct 7613,Election Day,7613,1,1015,225,22.17,127,67,29,1
Pct 7613,VBM,7613,1,1015,392,38.62,257,105,24,2
Pct 7614,Election Day,7614,1,1177,275,23.36,187,62,26,0
Pct 7614,VBM,7614,1,1177,518,44.01,355,139,20,0
Pct 7615,Election Day,7615,1,1020,216,21.18,129,67,19,0
Pct 7615,VBM,7615,1,1020,312,30.59,194,91,22,0
Pct 7616,Election Day,7616,1,981,195,19.88,132,52,12,0
Pct 7616,VBM,7616,1,981,612,62.39,460,122,22,0
Pct 7617,Election Day,7617,1,898,151,16.82,80,46,23,0
Pct 7617,VBM,7617,1,898,365,40.65,230,95,32,0
Pct 7618,Election Day,7618,1,948,184,19.41,135,39,11,0
Pct 7618,VBM,7618,1,948,505,53.27,377,100,26,0
Pct 7619,Election Day,7619,1,1971,418,21.21,306,79,34,0
Pct 7619,VBM,7619,1,1971,1067,54.13,790,219,55,1
Pct 7621,Election Day,7621,1,1082,254,23.48,184,57,13,0
Pct 7621,VBM,7621,1,1082,546,50.46,374,136,31,0
Pct 7622,Election Day,7622,1,1007,181,17.97,113,51,19,0
Pct 7622,VBM,7622,1,1007,353,35.05,216,99,29,0
Pct 7623,Election Day,7623,1,839,171,20.38,115,44,14,0
Pct 7623,VBM,7623,1,839,296,35.28,203,68,16,0
Pct 7624,Election Day,7624,1,1074,212,19.74,139,49,22,0
Pct 7624,VBM,7624,1,1074,353,32.87,221,104,25,0
Pct 7625,Election Day,7625,1,896,87,9.71,59,15,14,0
Pct 7625,VBM,7625,1,896,530,59.15,301,151,70,0
Pct 7626,Election Day,7626,1,1177,291,24.72,198,73,19,1
Pct 7626,VBM,7626,1,1177,720,61.17,485,196,32,0
Pct 7627,Election Day,7627,1,1586,411,25.91,275,117,27,1
Pct 7627,VBM,7627,1,1586,915,57.69,616,221,53,0
Pct 7628,Election Day,7628,1,1006,255,25.35,173,65,17,0
Pct 7628,VBM,7628,1,1006,465,46.22,345,93,24,0
Pct 7629,Election Day,7629,1,837,212,25.33,157,42,12,0
Pct 7629,VBM,7629,1,837,365,43.61,277,65,16,0
Pct 7631,Election Day,7631,1,1143,313,27.38,218,76,19,0
Pct 7631,VBM,7631,1,1143,602,52.67,438,138,23,1
Pct 7632,Election Day,7632,1,727,190,26.13,136,42,13,0
Pct 7632,VBM,7632,1,727,342,47.04,261,67,10,0
Pct 7633,Election Day,7633,1,731,182,24.90,121,46,17,0
Pct 7633,VBM,7633,1,731,392,53.63,281,72,36,0
Pct 7634,Election Day,7634,1,1017,222,21.83,140,54,28,0
Pct 7634,VBM,7634,1,1017,484,47.59,349,103,31,0
Pct 7635,Election Day,7635,1,868,202,23.27,137,55,12,0
Pct 7635,VBM,7635,1,868,441,50.81,297,114,25,0
Pct 7636,Election Day,7636,1,993,282,28.40,197,69,18,0
Pct 7636,VBM,7636,1,993,502,50.55,351,122,24,0
Pct 7637,Election Day,7637,1,1361,370,27.19,251,94,28,0
Pct 7637,VBM,7637,1,1361,781,57.38,556,183,31,0
Pct 7638,Election Day,7638,1,1285,300,23.35,197,84,23,0
Pct 7638,VBM,7638,1,1285,835,64.98,578,200,37,0
Pct 7639,Election Day,7639,1,1011,267,26.41,193,58,18,0
Pct 7639,VBM,7639,1,1011,624,61.72,424,152,31,0
Pct 7641,Election Day,7641,1,977,224,22.93,157,61,10,0
Pct 7641,VBM,7641,1,977,571,58.44,397,134,25,1
Pct 7642,Election Day,7642,1,967,212,21.92,143,54,16,0
Pct 7642,VBM,7642,1,967,598,61.84,357,166,62,0
Pct 7643,Election Day,7643,1,959,203,21.17,140,38,27,0
Pct 7643,VBM,7643,1,959,555,57.87,379,131,39,0
Pct 7644,Election Day,7644,1,1111,322,28.98,216,74,32,0
Pct 7644,VBM,7644,1,1111,603,54.28,426,133,34,1
Pct 7645,Election Day,7645,1,669,142,21.23,99,37,8,0
Pct 7645,VBM,7645,1,669,445,66.52,304,110,21,0
Pct 7646,Election Day,7646,1,2163,586,27.09,418,141,29,0
Pct 7646,VBM,7646,1,2163,1307,60.43,934,300,50,0
Pct 7647,Election Day,7647,1,1028,260,25.29,167,84,22,1
Pct 7647,VBM,7647,1,1028,338,32.88,218,91,11,0
Pct 7648 MB,Election Day,7648,1,4,0,0.00,0,0,0,0
Pct 7648 MB,VBM,7648,1,4,3,75.00,3,0,0,0
Pct 7701,Election Day,7701,1,1049,354,33.75,267,73,17,0
Pct 7701,VBM,7701,1,1049,560,53.38,390,136,24,0
Pct 7702,Election Day,7702,1,775,192,24.77,133,54,7,0
Pct 7702,VBM,7702,1,775,471,60.77,309,129,27,0
Pct 7703 MB,Election Day,7703,1,178,0,0.00,0,0,0,0
Pct 7703 MB,VBM,7703,1,178,100,56.18,46,35,15,0
Pct 7704,Election Day,7704,1,1006,302,30.02,213,77,12,1
Pct 7704,VBM,7704,1,1006,579,57.55,398,144,29,0
Pct 7705,Election Day,7705,1,554,186,33.57,126,53,9,0
Pct 7705,VBM,7705,1,554,309,55.78,204,89,12,0
Pct 7706,Election Day,7706,1,853,282,33.06,196,74,12,0
Pct 7706,VBM,7706,1,853,491,57.56,352,117,21,0
Pct 7707,Election Day,7707,1,854,285,33.37,206,67,12,0
Pct 7707,VBM,7707,1,854,499,58.43,349,131,13,0
Pct 7708,Election Day,7708,1,894,231,25.84,152,56,22,0
Pct 7708,VBM,7708,1,894,552,61.74,393,123,25,0
Pct 7709,Election Day,7709,1,390,120,30.77,87,25,7,0
Pct 7709,VBM,7709,1,390,234,60.00,169,57,5,0
Pct 7711,Election Day,7711,1,789,223,28.26,170,48,11,0
Pct 7711,VBM,7711,1,789,462,58.56,334,94,23,0
Pct 7712,Election Day,7712,1,577,180,31.20,142,36,7,0
Pct 7712,VBM,7712,1,577,338,58.58,244,69,13,0
Pct 7801,Election Day,7801,1,975,309,31.69,242,48,18,0
Pct 7801,VBM,7801,1,975,655,67.18,523,107,20,0
Pct 7802,Election Day,7802,1,760,261,34.34,207,39,15,0
Pct 7802,VBM,7802,1,760,462,60.79,382,49,25,1
Pct 7803,Election Day,7803,1,827,200,24.18,159,32,9,0
Pct 7803,VBM,7803,1,827,574,69.41,456,93,19,0
Pct 7804,Election Day,7804,1,932,310,33.26,256,41,14,0
Pct 7804,VBM,7804,1,932,566,60.73,449,84,27,1
Pct 7805,Election Day,7805,1,852,260,30.52,224,26,10,0
Pct 7805,VBM,7805,1,852,501,58.80,398,85,16,0
Pct 7806,Election Day,7806,1,746,251,33.65,204,39,8,0
Pct 7806,VBM,7806,1,746,412,55.23,343,50,13,0
Pct 7807,Election Day,7807,1,774,293,37.86,238,45,10,0
Pct 7807,VBM,7807,1,774,378,48.84,324,39,13,0
Pct 7808,Election Day,7808,1,702,218,31.05,177,33,8,0
Pct 7808,VBM,7808,1,702,360,51.28,301,41,16,0
Pct 7809,Election Day,7809,1,1234,401,32.50,319,58,24,0
Pct 7809,VBM,7809,1,1234,690,55.92,541,124,17,0
Pct 7811,Election Day,7811,1,806,268,33.25,209,46,12,0
Pct 7811,VBM,7811,1,806,428,53.10,343,59,21,0
Pct 7812,Election Day,7812,1,892,275,30.83,211,49,17,0
Pct 7812,VBM,7812,1,892,477,53.48,371,81,22,0
Pct 7813,Election Day,7813,1,1061,362,34.12,292,50,20,0
Pct 7813,VBM,7813,1,1061,581,54.76,466,74,30,2
Pct 7814,Election Day,7814,1,919,298,32.43,208,65,26,0
Pct 7814,VBM,7814,1,919,369,40.15,278,73,13,1
Pct 7815,Election Day,7815,1,967,296,30.61,232,48,15,0
Pct 7815,VBM,7815,1,967,583,60.29,489,66,25,0
Pct 7816,Election Day,7816,1,896,268,29.91,219,43,3,0
Pct 7816,VBM,7816,1,896,555,61.94,461,72,21,1
Pct 7817,Election Day,7817,1,804,285,35.45,234,41,9,1
Pct 7817,VBM,7817,1,804,426,52.99,357,51,14,0
Pct 7818,Election Day,7818,1,889,271,30.48,208,55,8,0
Pct 7818,VBM,7818,1,889,516,58.04,415,86,12,0
Pct 7819,Election Day,7819,1,809,249,30.78,194,40,13,1
Pct 7819,VBM,7819,1,809,433,53.52,348,66,14,0
Pct 7821,Election Day,7821,1,998,286,28.66,234,46,6,0
Pct 7821,VBM,7821,1,998,630,63.13,518,80,28,0
Pct 7822,Election Day,7822,1,951,318,33.44,242,63,13,0
Pct 7822,VBM,7822,1,951,458,48.16,367,76,14,0
Pct 7823,Election Day,7823,1,928,294,31.68,251,38,5,0
Pct 7823,VBM,7823,1,928,512,55.17,407,82,19,1
Pct 7824,Election Day,7824,1,794,254,31.99,203,34,16,0
Pct 7824,VBM,7824,1,794,411,51.76,319,63,24,1
Pct 7825,Election Day,7825,1,578,216,37.37,170,43,3,0
Pct 7825,VBM,7825,1,578,305,52.77,261,33,11,0
Pct 7826,Election Day,7826,1,709,259,36.53,209,37,13,0
Pct 7826,VBM,7826,1,709,374,52.75,317,43,11,0
Pct 7827,Election Day,7827,1,931,313,33.62,253,45,15,0
Pct 7827,VBM,7827,1,931,445,47.80,364,55,19,0
Pct 7828,Election Day,7828,1,1053,311,29.53,232,66,13,0
Pct 7828,VBM,7828,1,1053,613,58.21,472,107,30,0
Pct 7829,Election Day,7829,1,904,269,29.76,220,43,6,0
Pct 7829,VBM,7829,1,904,572,63.27,455,96,17,0
Pct 7831,Election Day,7831,1,906,272,30.02,229,36,7,0
Pct 7831,VBM,7831,1,906,531,58.61,439,73,16,0
Pct 7832,Election Day,7832,1,824,247,29.98,202,37,8,0
Pct 7832,VBM,7832,1,824,512,62.14,424,65,20,0
Pct 7833,Election Day,7833,1,785,251,31.97,214,27,10,0
Pct 7833,VBM,7833,1,785,459,58.47,381,59,12,0
Pct 7834,Election Day,7834,1,901,321,35.63,253,54,14,0
Pct 7834,VBM,7834,1,901,454,50.39,380,56,10,0
Pct 7835,Election Day,7835,1,863,249,28.85,179,59,11,0
Pct 7835,VBM,7835,1,863,536,62.11,413,98,16,0
Pct 7836,Election Day,7836,1,990,290,29.29,222,55,12,1
Pct 7836,VBM,7836,1,990,613,61.92,456,136,18,1
Pct 7837,Election Day,7837,1,934,305,32.66,251,38,16,0
Pct 7837,VBM,7837,1,934,535,57.28,416,88,25,0
Pct 7838,Election Day,7838,1,933,250,26.80,203,38,9,0
Pct 7838,VBM,7838,1,933,589,63.13,475,90,25,0
Pct 7839,Election Day,7839,1,869,229,26.35,184,36,9,0
Pct 7839,VBM,7839,1,869,556,63.98,442,77,27,0
Pct 7841,Election Day,7841,1,947,309,32.63,252,47,10,0
Pct 7841,VBM,7841,1,947,530,55.97,437,63,21,1
Pct 7842,Election Day,7842,1,960,356,37.08,288,54,12,0
Pct 7842,VBM,7842,1,960,508,52.92,415,74,13,0
Pct 7843,Election Day,7843,1,802,272,33.92,226,33,13,0
Pct 7843,VBM,7843,1,802,407,50.75,328,60,15,0
Pct 7844,Election Day,7844,1,682,246,36.07,188,47,10,0
Pct 7844,VBM,7844,1,682,348,51.03,268,63,13,0
Pct 7845,Election Day,7845,1,869,288,33.14,239,39,9,0
Pct 7845,VBM,7845,1,869,495,56.96,408,63,21,0
Pct 7846,Election Day,7846,1,925,272,29.41,217,40,15,0
Pct 7846,VBM,7846,1,925,542,58.59,447,73,12,0
Pct 7847,Election Day,7847,1,960,284,29.58,222,52,10,0
Pct 7847,VBM,7847,1,960,559,58.23,462,75,17,0
Pct 7848,Election Day,7848,1,905,304,33.59,232,60,12,0
Pct 7848,VBM,7848,1,905,514,56.80,408,86,17,0
Pct 7849,Election Day,7849,1,967,318,32.89,265,46,7,0
Pct 7849,VBM,7849,1,967,546,56.46,446,88,11,0
Pct 7851,Election Day,7851,1,528,168,31.82,103,51,14,0
Pct 7851,VBM,7851,1,528,304,57.58,232,61,9,0
Pct 7852,Election Day,7852,1,644,179,27.80,115,51,12,0
Pct 7852,VBM,7852,1,644,405,62.89,288,95,19,0
Pct 7853,Election Day,7853,1,896,252,28.12,179,51,22,0
Pct 7853,VBM,7853,1,896,518,57.81,378,117,16,0
Pct 7854,Election Day,7854,1,933,302,32.37,239,48,15,0
Pct 7854,VBM,7854,1,933,523,56.06,415,85,16,0
Pct 7855,Election Day,7855,1,968,326,33.68,261,45,20,0
Pct 7855,VBM,7855,1,968,544,56.20,429,74,33,0
Pct 7856,Election Day,7856,1,849,289,34.04,235,36,18,0
Pct 7856,VBM,7856,1,849,480,56.54,378,75,21,0
Pct 7857,Election Day,7857,1,963,323,33.54,267,43,11,0
Pct 7857,VBM,7857,1,963,531,55.14,428,85,14,0
Pct 7858,Election Day,7858,1,791,275,34.77,200,62,14,0
Pct 7858,VBM,7858,1,791,399,50.44,324,56,14,0
Pct 7859,Election Day,7859,1,915,273,29.84,224,41,8,0
Pct 7859,VBM,7859,1,915,561,61.31,441,94,25,0
Pct 7861,Election Day,7861,1,881,268,30.42,221,43,4,0
Pct 7861,VBM,7861,1,881,508,57.66,394,72,25,0
Pct 7862,Election Day,7862,1,923,318,34.45,260,43,15,0
Pct 7862,VBM,7862,1,923,497,53.85,409,68,17,0
Pct 7863,Election Day,7863,1,939,348,37.06,273,60,15,0
Pct 7863,VBM,7863,1,939,471,50.16,375,59,31,0
Pct 7864,Election Day,7864,1,815,276,33.87,216,45,15,0
Pct 7864,VBM,7864,1,815,427,52.39,347,62,17,0
Pct 7865,Election Day,7865,1,853,274,32.12,216,40,15,0
Pct 7865,VBM,7865,1,853,480,56.27,365,89,18,1
Pct 7866,Election Day,7866,1,831,239,28.76,160,66,15,0
Pct 7866,VBM,7866,1,831,507,61.01,333,140,28,0
Pct 7867,Election Day,7867,1,946,308,32.56,222,65,21,0
Pct 7867,VBM,7867,1,946,514,54.33,418,82,12,0
Pct 7868,Election Day,7868,1,901,292,32.41,215,60,11,0
Pct 7868,VBM,7868,1,901,472,52.39,372,79,17,0
Pct 7869,Election Day,7869,1,874,304,34.78,251,44,9,0
Pct 7869,VBM,7869,1,874,485,55.49,385,81,17,0
Pct 7871,Election Day,7871,1,909,274,30.14,220,40,15,0
Pct 7871,VBM,7871,1,909,530,58.31,415,89,23,0
Pct 7872,Election Day,7872,1,902,313,34.70,244,59,10,0
Pct 7872,VBM,7872,1,902,506,56.10,412,81,11,0
Pct 7873,Election Day,7873,1,874,278,31.81,236,24,18,0
Pct 7873,VBM,7873,1,874,510,58.35,422,72,14,0
Pct 7874,Election Day,7874,1,482,167,34.65,121,35,11,0
Pct 7874,VBM,7874,1,482,241,50.00,188,42,12,0
Pct 7875,Election Day,7875,1,628,198,31.53,138,42,18,0
Pct 7875,VBM,7875,1,628,327,52.07,246,63,11,0
Pct 7901,Election Day,7901,1,1286,375,29.16,288,60,27,0
Pct 7901,VBM,7901,1,1286,577,44.87,459,92,23,0
Pct 7902,Election Day,7902,1,1064,327,30.73,263,51,11,0
Pct 7902,VBM,7902,1,1064,515,48.40,384,102,19,0
Pct 7903,Election Day,7903,1,929,242,26.05,158,64,21,0
Pct 7903,VBM,7903,1,929,410,44.13,308,78,17,0
Pct 7904,Election Day,7904,1,926,231,24.95,170,50,11,0
Pct 7904,VBM,7904,1,926,463,50.00,346,90,22,0
Pct 7905,Election Day,7905,1,851,299,35.14,252,37,10,0
Pct 7905,VBM,7905,1,851,419,49.24,337,70,11,0
Pct 7906,Election Day,7906,1,854,275,32.20,219,46,11,0
Pct 7906,VBM,7906,1,854,378,44.26,324,40,10,0
Pct 7907,Election Day,7907,1,991,346,34.91,283,48,16,0
Pct 7907,VBM,7907,1,991,488,49.24,406,49,22,0
Pct 7908,Election Day,7908,1,1008,310,30.75,239,53,19,0
Pct 7908,VBM,7908,1,1008,562,55.75,434,86,39,0
Pct 7909,Election Day,7909,1,787,280,35.58,236,33,10,0
Pct 7909,VBM,7909,1,787,364,46.25,305,44,15,0
Pct 7911,Election Day,7911,1,907,304,33.52,249,40,15,0
Pct 7911,VBM,7911,1,907,430,47.41,328,86,13,1
Pct 7912,Election Day,7912,1,1090,348,31.93,272,57,17,0
Pct 7912,VBM,7912,1,1090,526,48.26,421,68,28,0
Pct 7913,Election Day,7913,1,964,376,39.00,290,62,24,0
Pct 7913,VBM,7913,1,964,424,43.98,332,80,8,0
Pct 7914,Election Day,7914,1,895,315,35.20,233,71,12,0
Pct 7914,VBM,7914,1,895,437,48.83,350,58,25,0
Pct 7915,Election Day,7915,1,892,329,36.88,262,57,9,0
Pct 7915,VBM,7915,1,892,387,43.39,302,74,11,0
Pct 7916,Election Day,7916,1,953,307,32.21,266,31,10,0
Pct 7916,VBM,7916,1,953,461,48.37,384,63,12,0
Pct 7917,Election Day,7917,1,1073,389,36.25,307,70,10,0
Pct 7917,VBM,7917,1,1073,479,44.64,396,62,16,0
Pct 7918,Election Day,7918,1,860,304,35.35,244,45,13,0
Pct 7918,VBM,7918,1,860,393,45.70,324,51,17,0
Pct 7919,Election Day,7919,1,928,361,38.90,305,35,22,0
Pct 7919,VBM,7919,1,928,406,43.75,324,66,14,0
Pct 7921,Election Day,7921,1,970,293,30.21,215,61,17,0
Pct 7921,VBM,7921,1,970,401,41.34,286,98,15,0
Pct 7922,Election Day,7922,1,884,306,34.62,254,39,13,0
Pct 7922,VBM,7922,1,884,399,45.14,317,61,15,0
Pct 7923,Election Day,7923,1,930,335,36.02,275,45,15,0
Pct 7923,VBM,7923,1,930,354,38.06,277,68,11,0
Pct 7924,Election Day,7924,1,883,280,31.71,206,52,20,1
Pct 7924,VBM,7924,1,883,416,47.11,322,80,14,0
Pct 7925,Election Day,7925,1,591,196,33.16,157,31,8,0
Pct 7925,VBM,7925,1,591,287,48.56,232,37,14,0
Pct 7926,Election Day,7926,1,820,259,31.59,217,35,6,0
Pct 7926,VBM,7926,1,820,436,53.17,360,55,14,0
Pct 7927,Election Day,7927,1,782,283,36.19,227,44,12,0
Pct 7927,VBM,7927,1,782,405,51.79,330,52,20,0
Pct 7928,Election Day,7928,1,976,323,33.09,271,44,7,0
Pct 7928,VBM,7928,1,976,526,53.89,434,73,12,0
Pct 7929,Election Day,7929,1,871,290,33.30,238,47,5,0
Pct 7929,VBM,7929,1,871,490,56.26,416,52,16,0
Pct 7931,Election Day,7931,1,765,252,32.94,210,32,9,1
Pct 7931,VBM,7931,1,765,435,56.86,375,42,13,0
Pct 7932,Election Day,7932,1,557,173,31.06,127,34,13,0
Pct 7932,VBM,7932,1,557,309,55.48,250,59,9,0
Pct 7933 MB,Election Day,7933,1,8,0,0.00,0,0,0,0
Pct 7933 MB,VBM,7933,1,8,7,87.50,3,4,0,0
Pct 7934,Election Day,7934,1,888,289,32.55,236,46,6,0
Pct 7934,VBM,7934,1,888,483,54.39,398,63,20,0
Pct 7935,Election Day,7935,1,949,341,35.93,296,32,14,0
Pct 7935,VBM,7935,1,949,510,53.74,429,63,13,0
Pct 7936,Election Day,7936,1,876,325,37.10,265,50,6,0
Pct 7936,VBM,7936,1,876,439,50.11,364,61,11,0
Pct 7937,Election Day,7937,1,909,325,35.75,267,44,13,0
Pct 7937,VBM,7937,1,909,455,50.06,360,70,17,0
Pct 7938,Election Day,7938,1,808,295,36.51,224,58,9,2
Pct 7938,VBM,7938,1,808,341,42.20,283,46,10,0
Pct 7939,Election Day,7939,1,674,262,38.87,221,30,11,0
Pct 7939,VBM,7939,1,674,331,49.11,270,42,13,0
Pct 7941,Election Day,7941,1,790,261,33.04,202,41,16,0
Pct 7941,VBM,7941,1,790,394,49.87,322,52,18,1
Pct 7942,Election Day,7942,1,950,299,31.47,220,64,15,0
Pct 7942,VBM,7942,1,950,470,49.47,349,91,18,2
Pct 7943,Election Day,7943,1,938,310,33.05,218,76,15,0
Pct 7943,VBM,7943,1,938,470,50.11,346,95,23,1
Pct 7944,Election Day,7944,1,830,305,36.75,247,45,12,0
Pct 7944,VBM,7944,1,830,387,46.63,311,61,15,0
Pct 7945,Election Day,7945,1,926,208,22.46,144,50,14,0
Pct 7945,VBM,7945,1,926,455,49.14,331,92,29,0
Pct 7946,Election Day,7946,1,976,225,23.05,159,53,13,0
Pct 7946,VBM,7946,1,976,491,50.31,322,137,28,0
Pct 7947,Election Day,7947,1,964,257,26.66,174,61,24,0
Pct 7947,VBM,7947,1,964,460,47.72,293,136,24,0
Pct 7948,Election Day,7948,1,933,270,28.94,181,67,19,0
Pct 7948,VBM,7948,1,933,451,48.34,280,141,27,0
Pct 7949,Election Day,7949,1,594,142,23.91,89,35,17,0
Pct 7949,VBM,7949,1,594,291,48.99,177,98,14,0
Pct 7951,Election Day,7951,1,841,189,22.47,107,69,11,0
Pct 7951,VBM,7951,1,841,456,54.22,291,135,29,0
Pct 7952,Election Day,7952,1,865,221,25.55,130,80,10,0
Pct 7952,VBM,7952,1,865,430,49.71,268,136,17,1
Pct 7953,Election Day,7953,1,853,216,25.32,150,54,13,0
Pct 7953,VBM,7953,1,853,461,54.04,308,131,22,0
Pct 7954 MB,Election Day,7954,1,0,0,0.00,0,0,0,0
Pct 7954 MB,VBM,7954,1,0,0,0.00,0,0,0,0
Pct 7955,Election Day,7955,1,899,218,24.25,148,54,16,0
Pct 7955,VBM,7955,1,899,466,51.84,322,109,25,1
Pct 7956,Election Day,7956,1,779,199,25.55,117,58,23,0
Pct 7956,VBM,7956,1,779,380,48.78,229,122,28,0
Pct 7957,Election Day,7957,1,664,188,28.31,127,51,9,0
Pct 7957,VBM,7957,1,664,336,50.60,222,94,20,0
Pct 7958 MB,Election Day,7958,1,291,8,2.75,7,1,0,0
Pct 7958 MB,VBM,7958,1,291,191,65.64,129,48,12,0
Pct 9001 MB,Election Day,9001,1,269,11,4.09,5,4,2,0
Pct 9001 MB,VBM,9001,1,269,186,69.14,117,64,5,0
Pct 9101,Election Day,9101,1,899,296,32.93,200,80,15,0
Pct 9101,VBM,9101,1,899,444,49.39,297,116,23,0
Pct 9102,Election Day,9102,1,989,313,31.65,216,78,19,0
Pct 9102,VBM,9102,1,989,504,50.96,355,110,29,0
Pct 9103,Election Day,9103,1,971,317,32.65,201,96,21,0
Pct 9103,VBM,9103,1,971,469,48.30,321,119,22,0
Pct 9104,Election Day,9104,1,1004,273,27.19,198,58,16,1
Pct 9104,VBM,9104,1,1004,522,51.99,342,140,31,0
Pct 9105,Election Day,9105,1,975,316,32.41,216,82,18,0
Pct 9105,VBM,9105,1,975,501,51.38,334,124,37,0
Pct 9106,Election Day,9106,1,938,307,32.73,214,74,18,0
Pct 9106,VBM,9106,1,938,512,54.58,367,116,20,0
Pct 9107,Election Day,9107,1,859,290,33.76,190,75,25,0
Pct 9107,VBM,9107,1,859,389,45.29,263,92,26,0
Pct 9108,Election Day,9108,1,815,294,36.07,206,72,16,0
Pct 9108,VBM,9108,1,815,397,48.71,295,74,24,0
Pct 9109,Election Day,9109,1,875,311,35.54,217,76,19,0
Pct 9109,VBM,9109,1,875,438,50.06,322,93,17,0
Pct 9111,Election Day,9111,1,785,278,35.41,193,63,23,0
Pct 9111,VBM,9111,1,785,359,45.73,244,84,23,0
Pct 9112,Election Day,9112,1,975,294,30.15,213,67,14,0
Pct 9112,VBM,9112,1,975,510,52.31,381,96,30,1
Pct 9113,Election Day,9113,1,1008,331,32.84,246,64,21,0
Pct 9113,VBM,9113,1,1008,522,51.79,399,90,24,0
Pct 9114,Election Day,9114,1,913,308,33.73,220,60,29,0
Pct 9114,VBM,9114,1,913,441,48.30,312,98,25,1
Pct 9115,Election Day,9115,1,948,293,30.91,217,63,13,0
Pct 9115,VBM,9115,1,948,468,49.37,331,103,26,0
Pct 9116,Election Day,9116,1,986,326,33.06,228,77,20,0
Pct 9116,VBM,9116,1,986,485,49.19,339,114,21,0
Pct 9117,Election Day,9117,1,785,232,29.55,166,58,8,0
Pct 9117,VBM,9117,1,785,438,55.80,329,91,16,0
Pct 9118,Election Day,9118,1,987,295,29.89,204,73,18,1
Pct 9118,VBM,9118,1,987,485,49.14,324,125,28,0
Pct 9119,Election Day,9119,1,911,275,30.19,188,61,26,0
Pct 9119,VBM,9119,1,911,469,51.48,319,135,13,0
Pct 9121,Election Day,9121,1,950,314,33.05,203,92,19,0
Pct 9121,VBM,9121,1,950,444,46.74,287,127,22,0
Pct 9122,Election Day,9122,1,976,262,26.84,187,58,16,1
Pct 9122,VBM,9122,1,976,507,51.95,333,140,29,0
Pct 9123,Election Day,9123,1,902,290,32.15,196,70,24,0
Pct 9123,VBM,9123,1,902,450,49.89,298,126,21,0
Pct 9124,Election Day,9124,1,940,263,27.98,195,57,12,0
Pct 9124,VBM,9124,1,940,467,49.68,303,125,32,0
Pct 9125,Election Day,9125,1,911,263,28.87,187,54,22,0
Pct 9125,VBM,9125,1,911,477,52.36,319,124,27,0
Pct 9126,Election Day,9126,1,978,283,28.94,205,56,21,0
Pct 9126,VBM,9126,1,978,537,54.91,342,167,27,0
Pct 9127,Election Day,9127,1,985,347,35.23,257,73,17,0
Pct 9127,VBM,9127,1,985,472,47.92,325,114,28,0
Pct 9128,Election Day,9128,1,859,282,32.83,205,62,16,0
Pct 9128,VBM,9128,1,859,445,51.80,299,108,31,0
Pct 9129,Election Day,9129,1,772,259,33.55,201,43,15,0
Pct 9129,VBM,9129,1,772,362,46.89,248,95,14,0
Pct 9131,Election Day,9131,1,806,250,31.02,184,49,17,0
Pct 9131,VBM,9131,1,806,411,50.99,282,110,14,0
Pct 9132,Election Day,9132,1,898,297,33.07,224,56,17,0
Pct 9132,VBM,9132,1,898,404,44.99,294,85,23,0
Pct 9133,Election Day,9133,1,1083,299,27.61,223,61,15,0
Pct 9133,VBM,9133,1,1083,589,54.39,416,128,40,0
Pct 9134,Election Day,9134,1,937,248,26.47,178,48,22,0
Pct 9134,VBM,9134,1,937,519,55.39,361,115,32,0
Pct 9135,Election Day,9135,1,831,242,29.12,166,58,17,1
Pct 9135,VBM,9135,1,831,410,49.34,264,117,24,0
Pct 9136,Election Day,9136,1,952,313,32.88,225,70,18,0
Pct 9136,VBM,9136,1,952,475,49.89,341,110,20,0
Pct 9137,Election Day,9137,1,977,287,29.38,204,60,21,0
Pct 9137,VBM,9137,1,977,498,50.97,346,111,31,0
Pct 9138,Election Day,9138,1,930,264,28.39,169,77,17,0
Pct 9138,VBM,9138,1,930,507,54.52,335,140,28,0
Pct 9139,Election Day,9139,1,1004,298,29.68,206,76,15,0
Pct 9139,VBM,9139,1,1004,533,53.09,353,141,29,0
Pct 9141,Election Day,9141,1,963,296,30.74,210,72,15,0
Pct 9141,VBM,9141,1,963,498,51.71,353,117,23,0
Pct 9142,Election Day,9142,1,1003,327,32.60,238,73,16,0
Pct 9142,VBM,9142,1,1003,516,51.45,376,104,28,0
Pct 9143,Election Day,9143,1,921,290,31.49,212,57,21,0
Pct 9143,VBM,9143,1,921,457,49.62,287,125,34,0
Pct 9144,Election Day,9144,1,983,341,34.69,258,70,12,0
Pct 9144,VBM,9144,1,983,491,49.95,329,124,31,1
Pct 9145,Election Day,9145,1,889,297,33.41,211,68,17,0
Pct 9145,VBM,9145,1,889,456,51.29,337,96,16,0
Pct 9146,Election Day,9146,1,929,359,38.64,270,68,22,0
Pct 9146,VBM,9146,1,929,440,47.36,315,98,23,0
Pct 9147,Election Day,9147,1,983,302,30.72,232,58,11,0
Pct 9147,VBM,9147,1,983,516,52.49,390,104,17,0
Pct 9148,Election Day,9148,1,1007,340,33.76,260,62,16,0
Pct 9148,VBM,9148,1,1007,529,52.53,420,85,18,0
